longitude,latitude,slope_degrees,elevation_meters
121.13998276558056,14.270545951264744,0.9569332003593445,10
121.14779810855242,14.220419958410872,0.956721305847168,21
121.1151892637389,14.231469236405545,3.9913201332092285,47
121.16369828908131,14.254376276150587,2.868462562561035,5
121.11842319876172,14.222845409677994,3.9318740367889404,50
121.14267771143295,14.245482954837804,3.9322474002838135,21
121.11653673666507,14.248986384445871,1.8543341159820557,34
121.10818240452272,14.260574651611016,5.628454685211182,39
121.15157103274572,14.23874559020691,2.939829111099243,19
121.11060785578985,14.27593584296946,0.9569556713104248,22
121.14591164645577,14.24925587903111,4.680540084838867,12
121.12569955256305,14.252220319468705,0.9274099469184875,27
121.13540135763157,14.268928983753327,7.9449462890625,15
121.16046435405849,14.283481691356059,0.0,2
121.11168583413081,14.273510391702338,4.862525463104248,23
121.12543005797784,14.253567792394882,2.663407802581787,25
121.1456421518705,14.286446131793653,0.0,2
121.1407912493363,14.248986384445871,0.9568412899971008,19
121.1332454009497,14.271354435020449,2.086385726928711,9
121.11384179081267,14.274588370043276,2.663536310195923,23
121.12138763919933,14.264078081219083,3.9916181564331055,28
121.11006886661937,14.222575915092762,0.9274099469184875,65
121.13890478723965,14.272971402531866,2.6635262966156006,9
121.12462157422215,14.26353909204861,4.245952129364014,22
121.12084865002885,14.229313279723655,5.864234924316406,45
121.15022355981955,14.236589633525021,1.3323721885681152,19
121.13863529265439,14.242249019814977,2.9398341178894043,24
121.13297590636444,14.233086203916955,3.821774482727051,29
121.15507446235381,14.245752449423044,2.663360595703125,8
121.11303330705698,14.233355698502194,3.991337776184082,53
121.1019840290623,14.255723749076772,3.8257014751434326,43
121.10306200740325,14.239284579377383,1.8543341159820557,48
121.15076254899003,14.282403713015121,0.0,2
121.16154233239945,14.229582774308888,0.9567589163780212,12
121.12084865002885,14.246560933178749,0.9568318724632263,32
121.12812500383018,14.2409015468888,2.8682897090911865,31
121.13594034680204,14.275127359213748,2.1259818077087402,9
121.16747121327461,14.285637648037948,0.0,2
121.11168583413081,14.236320138939789,0.9274099469184875,55
121.16369828908131,14.259227178684839,1.3324406147003174,5
121.10467897491469,14.225809850115589,7.062705039978027,67
121.1380963034839,14.282134218429881,2.6635820865631104,10
121.15884738654711,14.227157323041766,1.3323434591293335,10
121.16747121327461,14.248716889860638,2.663377523422241,6
121.1087213936932,14.278900283407054,4.246184349060059,18
121.16019485947328,14.232547214746482,1.3323595523834229,11
121.10090605072139,14.278091799651342,2.868762493133545,27
121.16989666454174,14.280247756333232,0.0,2
121.13216742260875,14.237667611865966,2.086320400238037,28
121.16127283781424,14.28806309930507,0.0,2
121.16235081615514,14.262461113707666,1.913264513015747,7
121.10063655613612,14.23874559020691,4.167126178741455,60
121.1483370977229,14.223923388018939,2.9398088455200195,20
121.12084865002885,14.243596492741155,4.245648384094238,34
121.16208132156993,14.27970876716276,0.0,2
121.15534395693902,14.23227772016125,1.8543341159820557,14
121.10952987744895,14.286446131793653,2.1260688304901123,18
121.13108944426779,14.25491526532106,3.0141892433166504,25
121.14887608689338,14.237667611865966,3.3731753826141357,21
121.15237951650141,14.249794868201583,1.3324118852615356,13
121.12354359588119,14.258688189514366,1.913231611251831,26
121.11491976915363,14.254376276150587,4.6273674964904785,31
121.12354359588119,14.282134218429881,3.0145182609558105,16
121.12489106880736,14.24925587903111,2.6633808612823486,32
121.10063655613612,14.264617070389555,2.0863726139068604,35
121.16127283781424,14.268389994582854,3.373322010040283,5
121.12219612295502,14.234433676843139,3.373159646987915,34
121.11977067168789,14.280786745503704,3.0145015716552734,16
121.14995406523428,14.257340716588182,0.9274099469184875,10
121.14752861396715,14.276744326725165,2.0863959789276123,6
121.10440948032942,14.288871583060782,0.9274099469184875,18
121.1521100219162,14.2341641822579,1.8543341159820557,19
121.12354359588119,14.285907142623188,3.0145621299743652,11
121.13001146592683,14.26731201624191,3.8257133960723877,14
121.16827969703036,14.235511655184077,2.868222951889038,7
121.13540135763157,14.251411835712993,3.014145612716675,23
121.13998276558056,14.234972666013611,3.825679302215576,26
121.10467897491469,14.223114904263234,3.9318785667419434,70
121.15776940820615,14.22203692592229,0.956727147102356,13
121.1238130904664,14.280786745503704,1.9134202003479004,13
121.10818240452272,14.281325734674176,3.0145082473754883,19
121.1340538847054,14.254645770735827,3.99153208732605,16
121.14752861396715,14.283751185941298,0.0,2
121.12165713378454,14.26138313536672,4.245918273925781,23
121.15642193527998,14.263808586633843,4.2459564208984375,4
121.1453726572853,14.260574651611016,2.868540048599243,12
121.10575695325565,14.259766167855304,4.2458930015563965,35
121.10036706155091,14.284020680526531,1.332516074180603,25
121.11195532871602,14.234972666013611,2.939824104309082,53
121.15372698942758,14.285098658867476,0.0,2
121.14806760313763,14.26326959746337,3.414060354232788,7
121.1305504550973,14.255723749076772,2.8684802055358887,22
121.10171453447708,14.220419958410872,3.704791784286499,78
121.15318800025716,14.24278800898545,3.4138412475585938,14
121.10926038286368,14.250064362786816,2.6633858680725098,41
121.11006886661937,14.250603351957288,3.9914944171905518,40
121.16127283781424,14.241440536059265,0.9274099469184875,6
121.15372698942758,14.22850479596795,3.0138707160949707,19
121.11869269334693,14.271623929605681,4.1672539710998535,24
121.137018325143,14.26758151082715,2.7802884578704834,11
121.16827969703036,14.278091799651342,0.0,2
121.1378268088987,14.247369416934454,4.167160511016846,21
121.15103204357524,14.231738730990777,0.0,19
121.15130153816051,14.249794868201583,4.167169094085693,11
121.1407912493363,14.284020680526531,0.9569898843765259,7
121.15103204357524,14.240093063133088,5.315190315246582,18
121.16827969703036,14.278091799651342,0.0,2
121.12893348758593,14.231469236405545,6.236939430236816,25
121.13540135763157,14.24251851440021,1.3323899507522583,23
121.16450677283706,14.26542555414526,0.0,2
121.16100334322897,14.2303912580646,2.663266181945801,9
121.15184052733093,14.288602088475542,0.0,2
121.15345749484237,14.229582774308888,1.9129844903945923,16
121.11168583413081,14.268120499997622,2.7802884578704834,27
121.10979937203416,14.241710030644505,2.125727415084839,46
121.16908818078605,14.269467972923799,0.0,2
121.10602644784086,14.237398117280733,5.00405740737915,51
121.1114163395456,14.276474832139932,2.1259922981262207,21
121.12785550924497,14.272971402531866,1.332482933998108,15
121.15992536488801,14.236589633525021,2.1256892681121826,8
121.15992536488801,14.251411835712993,1.3324170112609863,8
121.15642193527998,14.264886564974788,1.3324583768844604,7
121.12569955256305,14.256532232832477,3.9915499687194824,27
121.12111814461406,14.241440536059265,4.72441291809082,34
121.13081994968258,14.258957684099599,2.8685190677642822,23
121.15291850567189,14.266503532486205,3.991638422012329,7
121.10063655613612,14.279169777992287,0.9569697976112366,26
121.15884738654711,14.251950824883465,3.932352304458618,10
121.12057915544358,14.252220319468705,0.9568554162979126,28
121.1407912493363,14.263808586633843,1.332455039024353,13
121.1294724767564,14.235511655184077,4.1671142578125,34
121.12758601465976,14.28806309930507,4.246324062347412,11
121.15291850567189,14.281325734674176,0.0,2
121.1265080363188,14.248716889860638,2.086341381072998,28
121.11599774749459,14.25491526532106,5.004113674163818,29
121.1019840290623,14.262461113707666,2.1258862018585205,33
121.15345749484237,14.280517250918464,0.0,2
121.13297590636444,14.265964543315732,0.9274099469184875,14
121.12165713378454,14.237667611865966,3.013981342315674,40
121.15911688113232,14.237398117280733,0.9567930102348328,13
121.10252301823277,14.220150463825632,2.0862865447998047,77
121.12111814461406,14.286985120964125,1.913472056388855,10
121.16315929991089,14.245213460252572,1.3323984146118164,7
121.12758601465976,14.271354435020449,4.6807122230529785,12
121.10225352364756,14.27970876716276,2.1260178089141846,26
121.10656543701134,14.25302880322441,4.862100124359131,41
121.16181182698466,14.269737467509032,0.0,2
121.10845189910799,14.249794868201583,6.633462429046631,42
121.11465027456842,14.241440536059265,2.086327314376831,46
121.13890478723965,14.236320138939789,0.9567883014678955,27
121.12731652007449,14.227426817627006,2.8681206703186035,34
121.10306200740325,14.226618333871293,5.315029621124268,65
121.14321670060343,14.233625193087427,0.9274099469184875,21
121.15696092445046,14.273510391702338,0.0,2
121.1200401662731,14.284559669697003,2.663595676422119,12
121.16423727825179,14.250603351957288,2.868413209915161,8
121.11923168251741,14.22634883928606,1.332340955734253,50
121.14968457064907,14.267042521656677,0.9569178819656372,9
121.10629594242607,14.259227178684839,3.991572618484497,37
121.1456421518705,14.27593584296946,1.3324915170669556,8
121.15426597859806,14.25114234112776,3.9323387145996094,9
121.16208132156993,14.257879705758654,0.0,5
121.13674883055774,14.282942702185593,1.9134390354156494,7
121.15992536488801,14.252759308639178,1.8543341159820557,6
121.10252301823277,14.242249019814977,4.6273674964904785,50
121.14725911938194,14.230660752649833,3.0138940811157227,22
121.10683493159655,14.226079344700828,2.663240909576416,62
121.12569955256305,14.276205337554693,3.8257226943969727,16
121.13863529265439,14.264617070389555,4.724432945251465,8
121.10575695325565,14.283751185941298,0.9569898843765259,19
121.1294724767564,14.276474832139932,4.724442958831787,13
121.10952987744895,14.273240897117098,2.9398770332336426,25
121.1343233792906,14.268928983753327,2.1259350776672363,13
121.15453547318333,14.239554073962616,2.0863234996795654,15
121.13189792802348,14.267851005412382,3.014343500137329,17
121.12974197134162,14.287254615549365,1.3325262069702148,8
121.16666272951892,14.221228442166577,6.236880302429199,8
121.15776940820615,14.272701907946626,0.0,2
121.1672017186894,14.281864723844649,0.0,2
121.14672013021146,14.252759308639178,0.0,14
121.14968457064907,14.271893424190921,1.3324795961380005,4
121.13594034680204,14.278091799651342,1.3324981927871704,8
121.15291850567189,14.224462377189411,5.795551300048828,16
121.10737392076703,14.285637648037948,2.0864131450653076,18
121.10360099657373,14.26138313536672,2.125877857208252,36
121.14860659230811,14.259227178684839,0.9568848609924316,11
121.13135893885305,14.263000102878138,5.6284565925598145,18
121.15615244069471,14.258957684099599,3.373276710510254,7
121.16369828908131,14.274318875458043,0.0,2
121.15642193527998,14.22850479596795,1.3323476314544678,13
121.14348619518864,14.289410572231255,0.0,2
121.11869269334693,14.253298297809643,3.0141689777374268,28
121.12758601465976,14.26353909204861,0.9569037556648254,20
121.14887608689338,14.264347575804315,2.086372137069702,7
121.141599733092,14.270276456679504,1.3324744701385498,7
121.10440948032942,14.262730608292898,3.932530164718628,31
121.14914558147859,14.278630788821815,0.0,2
121.11761471500603,14.234972666013611,0.9274099469184875,47
121.13836579806917,14.2341641822579,2.663289785385132,24
121.12111814461406,14.279169777992287,5.518322467803955,15
121.10521796408517,14.258688189514366,2.125856637954712,45
121.12920298217114,14.239284579377383,0.9274099469184875,31
121.16558475117796,14.275396853798988,0.0,2
121.16450677283706,14.283212196770826,0.0,2
121.16127283781424,14.225540355530356,2.6632375717163086,12
121.16315929991089,14.284829164282243,0.0,2
121.13081994968258,14.263000102878138,4.167220592498779,15
121.13674883055774,14.253567792394882,2.939849853515625,20
121.10629594242607,14.22634883928606,3.9319331645965576,64
121.13351489553492,14.24278800898545,4.721388339996338,28
121.11465027456842,14.249525373616343,0.9568436145782471,40
121.16315929991089,14.265964543315732,1.3324609994888306,5
121.11545875832411,14.23227772016125,3.9913277626037598,48
121.13674883055774,14.280786745503704,2.0864040851593018,7
121.12569955256305,14.278361294236582,1.3324990272521973,13
121.10171453447708,14.28806309930507,1.3325287103652954,19
121.10602644784086,14.258149200343894,5.722708702087402,38
121.10467897491469,14.238476095621671,0.0,46
121.15992536488801,14.23012176347936,3.013887405395508,10
121.137018325143,14.252489814053938,2.6634011268615723,25
121.15803890279136,14.253567792394882,2.086351156234741,7
121.14267771143295,14.255993243662004,3.9324207305908203,15
121.13486236846109,14.277283315895637,1.8543341159820557,10
121.14429467894433,14.26542555414526,2.663480520248413,8
121.14267771143295,14.23227772016125,4.680408954620361,24
121.13944377641013,14.282673207600354,1.9134366512298584,5
121.14995406523428,14.253298297809643,1.3324228525161743,12
121.11411128539794,14.225540355530356,3.013833999633789,54
121.11869269334693,14.289680066816487,0.9570146799087524,13
121.13189792802348,14.260305157025776,3.0142529010772705,20
121.11680623125028,14.285098658867476,2.086412191390991,16
121.1265080363188,14.243326998155922,1.8543341159820557,32
121.13674883055774,14.247369416934454,0.9568353891372681,22
121.12408258505167,14.253298297809643,3.3732500076293945,25
121.10144503989187,14.281864723844649,2.0864062309265137,26
121.14995406523428,14.27593584296946,2.868734359741211,9
121.15561345152423,14.230660752649833,6.633174896240234,17
121.12731652007449,14.280247756333232,2.868790864944458,9
121.1294724767564,14.264886564974788,2.9398655891418457,17
121.1151892637389,14.283751185941298,0.9569898843765259,16
121.11788420959124,14.26165262995196,3.82570743560791,27
121.12030966085837,14.243596492741155,0.9274099469184875,38
121.16504576200754,14.262730608292898,3.8222763538360596,6
121.10306200740325,14.24251851440021,4.724413871765137,49
121.11276381247177,14.26165262995196,3.3732898235321045,25
121.14914558147859,14.241171041474033,1.9130833148956299,15
121.1456421518705,14.233355698502194,1.3323620557785034,20
121.10952987744895,14.243326998155922,3.825688123703003,42
121.10225352364756,14.230930247235072,4.7244038581848145,66
121.14294720601816,14.257340716588182,0.9568766355514526,13
121.16262031074041,14.232008225576017,1.9130057096481323,12
121.11977067168789,14.285907142623188,1.8543341159820557,14
121.11977067168789,14.278361294236582,3.704791784286499,19
121.15938637571753,14.235781149769316,7.3788604736328125,10
121.16288980532562,14.232547214746482,5.117673873901367,11
121.12677753090401,14.231199741820305,0.9274099469184875,33
121.14267771143295,14.255723749076772,2.663421392440796,15
121.16315929991089,14.274857864628515,0.0,2
121.10171453447708,14.252489814053938,3.825697898864746,47
121.11572825290938,14.2303912580646,2.086305856704712,47
121.14106074392151,14.256262738247244,1.8543341159820557,14
121.15749991362088,14.2341641822579,5.437636852264404,11
121.11411128539794,14.278091799651342,3.01446795463562,20
121.1305504550973,14.248986384445871,2.868391990661621,30
121.13540135763157,14.246830427763989,4.245698928833008,25
121.12111814461406,14.254106781565355,2.7802884578704834,27
121.1049484694999,14.279439272577527,0.9274099469184875,27
121.11572825290938,14.225270860945116,3.991264581680298,50
121.11842319876172,14.257879705758654,3.8221919536590576,28
121.15857789196184,14.223114904263234,1.3323308229446411,13
121.13001146592683,14.2551847599063,3.3732593059539795,25
121.13216742260875,14.28833259389031,2.1260836124420166,5
121.15803890279136,14.247369416934454,0.9568353891372681,9
121.1378268088987,14.253567792394882,1.913189172744751,19
121.10979937203416,14.270545951264744,5.518165588378906,24
121.13890478723965,14.260035662440544,5.7964348793029785,10
121.15426597859806,14.285637648037948,0.0,2
121.11114684496033,14.260035662440544,0.0,33
121.14618114104098,14.224192882604171,2.663228988647461,22
121.1151892637389,14.232816709331722,6.353733062744141,52
121.10629594242607,14.2341641822579,1.9130244255065918,52
121.13620984138726,14.239015084792143,6.031928062438965,27
121.12084865002885,14.234972666013611,2.0863149166107178,33
121.11734522042076,14.266503532486205,5.004149913787842,24
121.14752861396715,14.264347575804315,0.0,10
121.1380963034839,14.271623929605681,2.086386203765869,8
121.16288980532562,14.239015084792143,1.9130644798278809,6
121.13108944426779,14.261113640781488,0.9568931460380554,16
121.14375568977385,14.287524110134598,0.0,2
121.14025226016582,14.242249019814977,4.724413871765137,23
121.16154233239945,14.25680172741771,2.9398539066314697,4
121.11842319876172,14.255723749076772,3.8257014751434326,31
121.15723041903567,14.258149200343894,3.014226198196411,5
121.12704702548928,14.225001366359884,3.013827085494995,30
121.13594034680204,14.277013821310405,4.721854209899902,9
121.13270641177922,14.284829164282243,3.8226478099823,6
121.10171453447708,14.22176743133705,0.9567259550094604,78
121.15318800025716,14.26919847833856,0.9274099469184875,7
121.16935767537126,14.278900283407054,0.0,2
121.1087213936932,14.245752449423044,3.825690746307373,45
121.14618114104098,14.272701907946626,2.125964641571045,9
121.12489106880736,14.250333857372048,5.864291667938232,30
121.16693222410419,14.252220319468705,2.125808000564575,10
121.14752861396715,14.227696312212238,0.9274099469184875,21
121.13270641177922,14.231469236405545,3.704791784286499,19
121.1634287944961,14.252759308639178,1.8543341159820557,7
121.11707572583555,14.270815445849976,1.332476258277893,18
121.12677753090401,14.272162918776154,3.373340606689453,16
121.15318800025716,14.260574651611016,2.125871419906616,10
121.10360099657373,14.270815445849976,0.95693439245224,32
121.13540135763157,14.246560933178749,4.861968040466309,25
121.12057915544358,14.287524110134598,1.3325270414352417,13
121.16315929991089,14.279439272577527,0.0,2
121.14618114104098,14.236589633525021,2.6633048057556152,19
121.1378268088987,14.281864723844649,1.8543341159820557,11
121.16073384864376,14.223923388018939,2.6632273197174072,14
121.11653673666507,14.28617663720842,1.9134650230407715,13
121.13674883055774,14.237937106451206,2.939828395843506,25
121.12327410129598,14.239554073962616,2.0863234996795654,36
121.1019840290623,14.239554073962616,4.6273674964904785,56
121.14645063562625,14.226618333871293,2.939812660217285,23
121.16774070785988,14.266503532486205,0.0,2
121.15534395693902,14.278900283407054,0.0,2
121.13594034680204,14.225001366359884,1.332336664199829,24
121.13647933597252,14.259227178684839,2.086361885070801,16
121.1340538847054,14.25491526532106,6.011786460876465,16
121.1456421518705,14.265695048730493,2.86860728263855,9
121.11384179081267,14.252489814053938,0.9274099469184875,32
121.12569955256305,14.236050644354549,2.0863170623779297,37
121.1445641735296,14.225001366359884,0.9567400813102722,26
121.11545875832411,14.247099922349221,2.9398410320281982,36
121.11950117710268,14.246291438593516,3.3732166290283203,34
121.15264901108668,14.231738730990777,1.3323569297790527,16
121.13162843343827,14.223114904263234,2.1255857944488525,28
121.10737392076703,14.280247756333232,3.991765022277832,19
121.13917428182486,14.258418694929127,4.167202472686768,15
121.15130153816051,14.235511655184077,3.8256800174713135,21
121.10710442618182,14.264617070389555,0.9274099469184875,26
121.14779810855242,14.278900283407054,1.3325008153915405,4
121.12192662836975,14.266503532486205,2.663485527038574,18
121.12758601465976,14.237128622695494,2.6633083820343018,33
121.14591164645577,14.259227178684839,1.3324406147003174,11
121.10629594242607,14.289410572231255,3.932968854904175,17
121.16962716995653,14.227426817627006,4.724401473999023,10
121.10818240452272,14.243596492741155,4.861905097961426,44
121.13836579806917,14.27566634838422,5.4379119873046875,11
121.12839449841545,14.231469236405545,6.236939430236816,28
121.15696092445046,14.285637648037948,0.0,2
121.10063655613612,14.235511655184077,6.633249759674072,63
121.10656543701134,14.284559669697003,2.126053810119629,17
121.13513186304635,14.220419958410872,0.9274099469184875,20
121.1238130904664,14.282134218429881,2.1260368824005127,14
121.1596558703028,14.25114234112776,0.9568507075309753,8
121.13243691719396,14.276744326725165,1.3324940204620361,8
121.11438077998315,14.275396853798988,1.8543341159820557,22
121.1378268088987,14.255454254491532,2.12583327293396,15
121.16612374034844,14.239015084792143,2.125706195831299,7
121.12408258505167,14.226887828456533,3.013850688934326,42
121.15399648401285,14.265695048730493,2.663482189178467,5
121.1200401662731,14.26542555414526,2.939866304397583,27
121.14698962479673,14.278361294236582,3.8225395679473877,8
121.14240821684768,14.289141077646015,0.0,2
121.16747121327461,14.252759308639178,1.3324211835861206,10
121.11815370417645,14.283212196770826,3.825730323791504,13
121.11330280164225,14.234703171428372,3.9913504123687744,51
121.15264901108668,14.26326959746337,0.9274099469184875,8
121.13971327099534,14.282673207600354,3.3733911514282227,3
121.1162672420798,14.230930247235072,5.437614917755127,49
121.11384179081267,14.278630788821815,3.704791784286499,21
121.10845189910799,14.271084940435216,2.0863850116729736,27
121.15561345152423,14.270815445849976,1.332476258277893,9
121.10144503989187,14.287793604719838,5.315767765045166,23
121.16827969703036,14.220689452996105,2.086287021636963,11
121.12408258505167,14.281595229259409,2.126032590866089,15
121.15291850567189,14.244943965667332,3.9914438724517822,10
121.137018325143,14.244135481911627,1.3323949575424194,24
121.15237951650141,14.2409015468888,3.413820743560791,14
121.10009756696564,14.24251851440021,3.704791784286499,52
121.11033836120464,14.243326998155922,2.1257400512695312,46
121.11033836120464,14.285098658867476,2.8688509464263916,19
121.12192662836975,14.253298297809643,1.3324228525161743,27
121.16585424576323,14.22176743133705,2.6632139682769775,10
121.11734522042076,14.267851005412382,2.086378574371338,22
121.1302809605121,14.24440497649686,3.014061689376831,30
121.13001146592683,14.270545951264744,0.9274099469184875,13
121.1151892637389,14.22850479596795,2.1256279945373535,47
121.15049305440476,14.225270860945116,2.663235664367676,19
121.16288980532562,14.243596492741155,1.9131044149398804,8
121.10413998574421,14.254645770735827,5.628450393676758,43
121.15291850567189,14.224731871774644,3.0138237476348877,16
121.13890478723965,14.265695048730493,4.721702575683594,7
121.15507446235381,14.25087284654252,2.663390874862671,11
121.15345749484237,14.274318875458043,2.8687167167663574,3
121.15642193527998,14.246021944008277,1.9131256341934204,11
121.12327410129598,14.264617070389555,0.0,23
121.13755731431348,14.231738730990777,0.9567683339118958,31
121.11276381247177,14.230660752649833,3.9913125038146973,48
121.16908818078605,14.271623929605681,0.0,2
121.14725911938194,14.225809850115589,2.0862972736358643,23
121.11680623125028,14.256532232832477,2.0863571166992188,27
121.10521796408517,14.289141077646015,3.4143359661102295,19
121.13647933597252,14.25087284654252,4.245758056640625,22
121.14106074392151,14.270545951264744,1.3324753046035767,6
121.11006886661937,14.280786745503704,2.0864040851593018,20
121.10926038286368,14.255454254491532,3.373260736465454,32
121.12489106880736,14.239823568547855,4.245589256286621,38
121.16477626742227,14.26731201624191,0.0,2
121.15803890279136,14.230660752649833,0.0,15
121.13647933597252,14.283481691356059,0.0,5
121.10791290993751,14.27755281048087,6.464860916137695,22
121.15642193527998,14.223384398848467,4.724397659301758,14
121.16881868620084,14.266503532486205,0.0,2
121.13540135763157,14.25707122200295,2.939854383468628,21
121.12866399300066,14.24440497649686,8.741252899169922,30
121.16774070785988,14.248716889860638,1.3324085474014282,7
121.1634287944961,14.234433676843139,4.724407196044922,10
121.11680623125028,14.22176743133705,2.9398059844970703,50
121.1189621879322,14.268659489168087,3.704791784286499,21
121.1294724767564,14.226887828456533,1.3323426246643066,29
121.11438077998315,14.260574651611016,0.9274099469184875,26
121.11761471500603,14.27782230506611,3.9917421340942383,21
121.1634287944961,14.274857864628515,0.0,2
121.10926038286368,14.2236538934337,2.6632256507873535,61
121.11006886661937,14.232547214746482,5.0040411949157715,51
121.10979937203416,14.259227178684839,3.014239549636841,33
121.15130153816051,14.224731871774644,2.0862951278686523,15
121.12516056339263,14.258688189514366,2.8685154914855957,23
121.12489106880736,14.2446744710821,0.0,33
121.14294720601816,14.239823568547855,0.9568024277687073,21
121.11384179081267,14.247369416934454,0.9568353891372681,36
121.12138763919933,14.264617070389555,0.9274099469184875,25
121.10575695325565,14.237667611865966,4.167122840881348,53
121.14698962479673,14.239554073962616,0.9568012356758118,20
121.14968457064907,14.271893424190921,1.3324795961380005,4
121.14618114104098,14.239823568547855,2.0863242149353027,17
121.15803890279136,14.248447395275399,3.991474151611328,8
121.14752861396715,14.272162918776154,3.373340606689453,7
121.15615244069471,14.267851005412382,0.9274099469184875,6
121.1378268088987,14.273240897117098,2.6635279655456543,11
121.13998276558056,14.280786745503704,0.9274099469184875,8
121.15157103274572,14.287793604719838,0.0,2
121.1124943178865,14.24278800898545,2.868314504623413,48
121.12219612295502,14.258688189514366,2.663438320159912,27
121.16288980532562,14.227965806797478,1.9129728078842163,11
121.14510316270008,14.271893424190921,2.7802884578704834,7
121.12516056339263,14.236589633525021,6.916470050811768,36
121.10063655613612,14.275127359213748,5.1185078620910645,29
121.10845189910799,14.239554073962616,3.932147264480591,51
121.12408258505167,14.250064362786816,2.939844846725464,31
121.15076254899003,14.235781149769316,2.0863165855407715,19
121.12812500383018,14.221228442166577,4.861440181732178,34
121.16989666454174,14.249525373616343,4.7214789390563965,2
121.1380963034839,14.263000102878138,2.086369514465332,12
121.16747121327461,14.264347575804315,0.0,2
121.11276381247177,14.268120499997622,4.6806864738464355,29
121.15318800025716,14.284559669697003,0.0,2
121.13378439012013,14.239015084792143,2.9398295879364014,31
121.12785550924497,14.254376276150587,1.8543341159820557,31
121.14968457064907,14.234703171428372,0.9274099469184875,17
121.13108944426779,14.251950824883465,0.9274099469184875,26
121.15345749484237,14.250064362786816,1.3324127197265625,12
121.16989666454174,14.25087284654252,0.0,2
121.14860659230811,14.273510391702338,3.014414072036743,11
121.15561345152423,14.272432413361393,2.125962734222412,2
121.16288980532562,14.22203692592229,1.8543341159820557,16
121.13620984138726,14.2409015468888,3.825685501098633,27
121.1332454009497,14.285637648037948,3.3734045028686523,10
121.14779810855242,14.220689452996105,0.956721305847168,21
121.15561345152423,14.238206601036438,2.125702142715454,17
121.10171453447708,14.285098658867476,4.680817604064941,23
121.1380963034839,14.281325734674176,2.9398880004882812,7
121.1162672420798,14.247638911519694,3.373223304748535,32
121.15776940820615,14.25707122200295,3.0142126083374023,8
121.1596558703028,14.248447395275399,1.3324077129364014,6
121.12785550924497,14.243057503570682,3.9914262294769287,34
121.10279251281804,14.255993243662004,2.9398531913757324,45
121.15938637571753,14.286715626378893,0.0,2
121.13567085221678,14.281864723844649,1.913429617881775,9
121.13836579806917,14.235511655184077,2.0863161087036133,28
121.12192662836975,14.246560933178749,3.4138827323913574,30
121.15237951650141,14.252220319468705,1.332419514656067,11
121.11923168251741,14.246560933178749,0.9568318724632263,34
121.11491976915363,14.221497936751817,2.939805507659912,55
121.1238130904664,14.270276456679504,3.014373779296875,17
121.11599774749459,14.249794868201583,3.014125347137451,34
121.14025226016582,14.236320138939789,1.3323713541030884,28
121.16477626742227,14.241979525229738,1.332388162612915,6
121.13998276558056,14.256262738247244,1.3324321508407593,14
121.1189621879322,14.27782230506611,3.3733673095703125,23
121.12192662836975,14.234703171428372,6.464860916137695,38
121.16962716995653,14.252220319468705,0.0,2
121.14321670060343,14.264886564974788,2.1259052753448486,8
121.1189621879322,14.260305157025776,2.1258692741394043,37
121.13755731431348,14.233355698502194,1.3323620557785034,25
121.13755731431348,14.28617663720842,4.724451065063477,7
